,Method,beta_factor,field_gradient,mean_mag,init
0,full_mf,4.298662347082274,5.0,-0.2149691955434045,-VE
0,block_mf,4.298662347082274,5.0,-0.1307233594213207,rand
0,block_mf,4.298662347082274,5.0,-0.13072089556622424,rand
0,block_mf,4.298662347082274,5.0,-0.13072453578266102,rand
0,block_mf,4.298662347082274,5.0,-0.13077287773618795,rand
0,block_mf,4.298662347082274,5.0,-0.13076221530072107,rand
0,block_mf,4.298662347082274,5.0,-0.13072369824834726,rand
0,block_mf,4.298662347082274,5.0,-0.13072105962804534,rand
0,block_mf,4.298662347082274,5.0,-0.13071845389179454,rand
0,block_mf,4.298662347082274,5.0,-0.1307190222063001,rand
0,block_mf,4.298662347082274,5.0,-0.13071749663056534,rand
0,block_mf,4.298662347082274,5.0,-0.1307191752278605,rand
0,block_mf,4.298662347082274,5.0,-0.13071945494569293,rand
0,block_mf,4.298662347082274,5.0,-0.13071931360680786,rand
0,block_mf,4.298662347082274,5.0,-0.13072299984638966,rand
0,block_mf,4.298662347082274,5.0,-0.130721416521605,rand
0,block_mf,4.298662347082274,5.0,-0.13072199216409483,rand
0,block_mf,4.298662347082274,5.0,-0.13076354170758345,rand
0,block_mf,4.298662347082274,5.0,-0.1307640114463681,rand
0,block_mf,4.298662347082274,5.0,-0.13072004092964648,rand
0,block_mf,4.298662347082274,5.0,-0.130719597867229,rand
0,block_mf,4.298662347082274,5.0,-0.13071790894835675,rand
0,block_mf,4.298662347082274,5.0,-0.13072051450314412,rand
0,block_mf,4.298662347082274,5.0,-0.13071691422231307,rand
0,block_mf,4.298662347082274,5.0,-0.1307646341758318,rand
0,block_mf,4.298662347082274,5.0,-0.13072324760389026,rand
0,block_mf,4.298662347082274,5.0,-0.1307168590481867,rand
0,block_mf,4.298662347082274,5.0,-0.1307221482106042,rand
0,block_mf,4.298662347082274,5.0,-0.13071822982109357,rand
0,block_mf,4.298662347082274,5.0,-0.13072176564411106,rand
0,block_mf,4.298662347082274,5.0,-0.13071915558931552,rand
0,block_mf,4.298662347082274,5.0,-0.13072189767209932,rand
0,block_mf,4.298662347082274,5.0,-0.1307234872790845,rand
0,block_mf,4.298662347082274,5.0,-0.13072168054340047,rand
0,block_mf,4.298662347082274,5.0,-0.13071741002099174,rand
0,block_mf,4.298662347082274,5.0,-0.13076290240526228,rand
0,block_mf,4.298662347082274,5.0,-0.13071992809391833,rand
0,block_mf,4.298662347082274,5.0,-0.1307213095047158,rand
0,block_mf,4.298662347082274,5.0,-0.13071978881404228,rand
0,block_mf,4.298662347082274,5.0,-0.13071971031402876,rand
0,block_mf,4.298662347082274,5.0,-0.13071908239384003,rand
0,block_mf,4.298662347082274,5.0,-0.13071860335101995,rand
0,block_mf,4.298662347082274,5.0,-0.13077069052413284,rand
0,block_mf,4.298662347082274,5.0,-0.1307217209356719,rand
0,block_mf,4.298662347082274,5.0,-0.1307176543514568,rand
0,block_mf,4.298662347082274,5.0,-0.13072208488159393,rand
0,block_mf,4.298662347082274,5.0,-0.13072367165391757,rand
0,block_mf,4.298662347082274,5.0,-0.1307234508405565,rand
0,block_mf,4.298662347082274,5.0,-0.13072257815679916,rand
0,block_mf,4.298662347082274,5.0,-0.13072237080374338,rand
0,block_mf,4.298662347082274,5.0,-0.13072189867237483,rand
0,block_mf,4.298662347082274,5.0,-0.13077090384312065,rand
0,block_mf,4.298662347082274,5.0,-0.13071795406231596,rand
0,block_mf,4.298662347082274,5.0,-0.13072204334383444,rand
0,block_mf,4.298662347082274,5.0,-0.13072150785057934,rand
0,block_mf,4.298662347082274,5.0,-0.13076636660140656,rand
0,block_mf,4.298662347082274,5.0,-0.13072038967956717,rand
0,block_mf,4.298662347082274,5.0,-0.1307183760189673,rand
0,block_mf,4.298662347082274,5.0,-0.1307214062021862,rand
0,block_mf,4.298662347082274,5.0,-0.13072095902053854,rand
0,block_mf,4.298662347082274,5.0,-0.13076915496912508,rand
0,block_mf,4.298662347082274,5.0,-0.13071956115497713,rand
0,block_mf,4.298662347082274,5.0,-0.130716606443444,rand
0,block_mf,4.298662347082274,5.0,-0.13072254761013427,rand
0,block_mf,4.298662347082274,5.0,-0.13072230764883086,rand
0,block_mf,4.298662347082274,5.0,-0.13072097791149032,rand
0,block_mf,4.298662347082274,5.0,-0.1307169571305793,rand
0,block_mf,4.298662347082274,5.0,-0.13072392037642788,rand
0,block_mf,4.298662347082274,5.0,-0.13072199041961285,rand
0,block_mf,4.298662347082274,5.0,-0.13077006942765732,rand
0,block_mf,4.298662347082274,5.0,-0.13072225227993817,rand
0,block_mf,4.298662347082274,5.0,-0.13071709196741413,rand
0,block_mf,4.298662347082274,5.0,-0.13071601236155508,rand
0,block_mf,4.298662347082274,5.0,-0.13072043290133412,rand
0,block_mf,4.298662347082274,5.0,-0.13072133651293485,rand
0,block_mf,4.298662347082274,5.0,-0.13071795533719918,rand
0,block_mf,4.298662347082274,5.0,-0.1307239906571592,rand
0,block_mf,4.298662347082274,5.0,-0.13076575545067592,rand
0,block_mf,4.298662347082274,5.0,-0.13071892284865916,rand
0,block_mf,4.298662347082274,5.0,-0.13072401740415174,rand
0,block_mf,4.298662347082274,5.0,-0.13072433984873744,rand
0,block_mf,4.298662347082274,5.0,-0.13071815778953266,rand
0,block_mf,4.298662347082274,5.0,-0.1307154950950363,rand
0,block_mf,4.298662347082274,5.0,-0.13071566538315318,rand
0,block_mf,4.298662347082274,5.0,-0.1307217994488003,rand
0,block_mf,4.298662347082274,5.0,-0.1307225817910468,rand
0,block_mf,4.298662347082274,5.0,-0.1307187628808662,rand
0,block_mf,4.298662347082274,5.0,-0.13071798408508228,rand
0,block_mf,4.298662347082274,5.0,-0.13071988081442845,rand
0,block_mf,4.298662347082274,5.0,-0.13072249070365502,rand
0,block_mf,4.298662347082274,5.0,-0.13072262058500336,rand
0,block_mf,4.298662347082274,5.0,-0.13071576679811756,rand
0,block_mf,4.298662347082274,5.0,-0.1307167052411923,rand
0,block_mf,4.298662347082274,5.0,-0.13071944557124165,rand
0,block_mf,4.298662347082274,5.0,-0.13071549496915658,rand
0,block_mf,4.298662347082274,5.0,-0.13071691929413934,rand
0,block_mf,4.298662347082274,5.0,-0.13072359382547002,rand
0,block_mf,4.298662347082274,5.0,-0.13071590750021117,rand
0,block_mf,4.298662347082274,5.0,-0.13072074116197102,rand
0,block_mf,4.298662347082274,5.0,-0.13071576599309037,rand
0,block_mf,4.298662347082274,5.0,-0.13071820952699661,rand
0,MC_simulations,4.298662347082274,5.0,0.5207908525454669,+VE
0,MC_simulations,4.298662347082274,5.0,-0.20065748090054764,-VE
0,full_mf,5.623413251903488,5.0,0.6301679515095873,+VE
0,full_mf,5.623413251903488,5.0,-0.2530521497895118,-VE
0,block_mf,5.623413251903488,5.0,-0.23689018950433688,rand
0,block_mf,5.623413251903488,5.0,-0.23689118427958297,rand
0,block_mf,5.623413251903488,5.0,-0.2368883119010167,rand
0,block_mf,5.623413251903488,5.0,-0.23691281283389318,rand
0,block_mf,5.623413251903488,5.0,-0.2368914432742664,rand
0,block_mf,5.623413251903488,5.0,-0.23688858805821467,rand
0,block_mf,5.623413251903488,5.0,-0.23689460395289338,rand
0,block_mf,5.623413251903488,5.0,-0.2368942722071908,rand
0,block_mf,5.623413251903488,5.0,-0.2368946633039697,rand
0,block_mf,5.623413251903488,5.0,-0.2368897813001899,rand
0,block_mf,5.623413251903488,5.0,-0.23689147192429202,rand
0,block_mf,5.623413251903488,5.0,-0.23689414345851792,rand
0,block_mf,5.623413251903488,5.0,-0.2368912282527722,rand
0,block_mf,5.623413251903488,5.0,-0.23689095112446654,rand
0,block_mf,5.623413251903488,5.0,-0.23689465674709992,rand
0,block_mf,5.623413251903488,5.0,-0.2368938624238713,rand
0,block_mf,5.623413251903488,5.0,-0.23689318832574074,rand
0,block_mf,5.623413251903488,5.0,-0.23691034933714755,rand
0,block_mf,5.623413251903488,5.0,-0.23689144192621214,rand
0,block_mf,5.623413251903488,5.0,-0.23689162950212594,rand
0,block_mf,5.623413251903488,5.0,-0.2368914988271723,rand
0,block_mf,5.623413251903488,5.0,-0.23688984642091301,rand
0,block_mf,5.623413251903488,5.0,-0.23689249598383208,rand
0,block_mf,5.623413251903488,5.0,-0.23690855442085815,rand
0,block_mf,5.623413251903488,5.0,-0.2368886376223013,rand
0,block_mf,5.623413251903488,5.0,-0.23689042123293805,rand
0,block_mf,5.623413251903488,5.0,-0.23689329489408636,rand
0,block_mf,5.623413251903488,5.0,-0.23689403038463216,rand
0,block_mf,5.623413251903488,5.0,-0.23689213182974803,rand
0,block_mf,5.623413251903488,5.0,-0.23689201964623222,rand
0,block_mf,5.623413251903488,5.0,-0.23689395726353527,rand
0,block_mf,5.623413251903488,5.0,-0.23688854982996502,rand
0,block_mf,5.623413251903488,5.0,-0.2368882948840147,rand
0,block_mf,5.623413251903488,5.0,-0.23689435129571318,rand
0,block_mf,5.623413251903488,5.0,-0.2368932223177885,rand
0,block_mf,5.623413251903488,5.0,-0.23689315998786104,rand
0,block_mf,5.623413251903488,5.0,-0.23688867940775038,rand
0,block_mf,5.623413251903488,5.0,-0.23689050834224729,rand
0,block_mf,5.623413251903488,5.0,-0.23688865541807325,rand
0,block_mf,5.623413251903488,5.0,-0.23689076928657055,rand
0,block_mf,5.623413251903488,5.0,-0.2368922030445384,rand
0,block_mf,5.623413251903488,5.0,-0.23689445567646436,rand
0,block_mf,5.623413251903488,5.0,-0.23688838148794242,rand
0,block_mf,5.623413251903488,5.0,-0.23689415581171427,rand
0,block_mf,5.623413251903488,5.0,-0.23688921765537868,rand
0,block_mf,5.623413251903488,5.0,-0.23689286123297232,rand
0,block_mf,5.623413251903488,5.0,-0.23689644884790928,rand
0,block_mf,5.623413251903488,5.0,-0.23689131412295894,rand
0,block_mf,5.623413251903488,5.0,-0.23689355960157132,rand
0,block_mf,5.623413251903488,5.0,-0.23689379847951725,rand
0,block_mf,5.623413251903488,5.0,-0.23688860481667146,rand
0,block_mf,5.623413251903488,5.0,-0.23690986230138592,rand
0,block_mf,5.623413251903488,5.0,-0.23689073915991163,rand
0,block_mf,5.623413251903488,5.0,-0.236893102119211,rand
0,block_mf,5.623413251903488,5.0,-0.23689330157136404,rand
0,block_mf,5.623413251903488,5.0,-0.2369066177711017,rand
0,block_mf,5.623413251903488,5.0,-0.2368940471019908,rand
0,block_mf,5.623413251903488,5.0,-0.23688865879062493,rand
0,block_mf,5.623413251903488,5.0,-0.2368886623873536,rand
0,block_mf,5.623413251903488,5.0,-0.2368940766593453,rand
0,block_mf,5.623413251903488,5.0,-0.23689173440763683,rand
0,block_mf,5.623413251903488,5.0,-0.23688970852984095,rand
0,block_mf,5.623413251903488,5.0,-0.23688885506219423,rand
0,block_mf,5.623413251903488,5.0,-0.2368938513484847,rand
0,block_mf,5.623413251903488,5.0,-0.23689125517271495,rand
0,block_mf,5.623413251903488,5.0,-0.23689190453836445,rand
0,block_mf,5.623413251903488,5.0,-0.23689336103309921,rand
0,block_mf,5.623413251903488,5.0,-0.23689297568396478,rand
0,block_mf,5.623413251903488,5.0,-0.23688826540647248,rand
0,block_mf,5.623413251903488,5.0,-0.23688998977295986,rand
0,block_mf,5.623413251903488,5.0,-0.23689231378035722,rand
0,block_mf,5.623413251903488,5.0,-0.2368883514578157,rand
0,block_mf,5.623413251903488,5.0,-0.23689211929801873,rand
0,block_mf,5.623413251903488,5.0,-0.23688847426336648,rand
0,block_mf,5.623413251903488,5.0,-0.23689172895572994,rand
0,block_mf,5.623413251903488,5.0,-0.23689019440095113,rand
0,block_mf,5.623413251903488,5.0,-0.2369120653043664,rand
0,block_mf,5.623413251903488,5.0,-0.23689231173307945,rand
0,block_mf,5.623413251903488,5.0,-0.23689020724074322,rand
0,block_mf,5.623413251903488,5.0,-0.23689132435632737,rand
0,block_mf,5.623413251903488,5.0,-0.23689129489559918,rand
0,block_mf,5.623413251903488,5.0,-0.23689424855744354,rand
0,block_mf,5.623413251903488,5.0,-0.2368901365237446,rand
0,block_mf,5.623413251903488,5.0,-0.23689371011281213,rand
0,block_mf,5.623413251903488,5.0,-0.2368923341831585,rand
0,block_mf,5.623413251903488,5.0,-0.23689253578360794,rand
0,block_mf,5.623413251903488,5.0,-0.23689339512981109,rand
0,block_mf,5.623413251903488,5.0,-0.2368945738134323,rand
0,block_mf,5.623413251903488,5.0,-0.23691087569748343,rand
0,block_mf,5.623413251903488,5.0,-0.23688953035475255,rand
0,block_mf,5.623413251903488,5.0,-0.23689337319695333,rand
0,block_mf,5.623413251903488,5.0,-0.2368934195094727,rand
0,block_mf,5.623413251903488,5.0,-0.2368911180148893,rand
0,block_mf,5.623413251903488,5.0,-0.23691152376297192,rand
0,block_mf,5.623413251903488,5.0,-0.23689071885512378,rand
0,block_mf,5.623413251903488,5.0,-0.23689416828525303,rand
0,block_mf,5.623413251903488,5.0,-0.23689201752750397,rand
0,block_mf,5.623413251903488,5.0,-0.2368903716632379,rand
0,block_mf,5.623413251903488,5.0,-0.23689017870267196,rand
0,block_mf,5.623413251903488,5.0,-0.2369082214736589,rand
0,MC_simulations,5.623413251903488,5.0,0.6069718342235143,+VE
0,MC_simulations,5.623413251903488,5.0,-0.24014442566425528,-VE
0,full_mf,7.35642254459641,5.0,0.6909864414757664,+VE
0,full_mf,7.35642254459641,5.0,-0.282721321579109,-VE
0,block_mf,7.35642254459641,5.0,-0.27907824096620304,rand
0,block_mf,7.35642254459641,5.0,-0.2790839080787621,rand
0,block_mf,7.35642254459641,5.0,-0.27907705792166365,rand
0,block_mf,7.35642254459641,5.0,-0.2790753313533416,rand
0,block_mf,7.35642254459641,5.0,-0.2790780079895688,rand
0,block_mf,7.35642254459641,5.0,-0.2790758566274719,rand
0,block_mf,7.35642254459641,5.0,-0.2790780117154709,rand
0,block_mf,7.35642254459641,5.0,-0.2790775987387352,rand
0,block_mf,7.35642254459641,5.0,-0.279076919754982,rand
0,block_mf,7.35642254459641,5.0,-0.2790778918292279,rand
0,block_mf,7.35642254459641,5.0,-0.27907868994296253,rand
0,block_mf,7.35642254459641,5.0,-0.27907683684090856,rand
0,block_mf,7.35642254459641,5.0,-0.27907734899886744,rand
0,block_mf,7.35642254459641,5.0,-0.27908256804962195,rand
0,block_mf,7.35642254459641,5.0,-0.279076091552675,rand
0,block_mf,7.35642254459641,5.0,-0.2790830953010029,rand
0,block_mf,7.35642254459641,5.0,-0.2790787098041005,rand
0,block_mf,7.35642254459641,5.0,-0.2790759126497853,rand
0,block_mf,7.35642254459641,5.0,-0.279076445027597,rand
0,block_mf,7.35642254459641,5.0,-0.2790781293351822,rand
0,block_mf,7.35642254459641,5.0,-0.27907719335456477,rand
0,block_mf,7.35642254459641,5.0,-0.27907858570409994,rand
0,block_mf,7.35642254459641,5.0,-0.2790768722596027,rand
0,block_mf,7.35642254459641,5.0,-0.27907577933903505,rand
0,block_mf,7.35642254459641,5.0,-0.27907767508007075,rand
0,block_mf,7.35642254459641,5.0,-0.2790765026334047,rand
0,block_mf,7.35642254459641,5.0,-0.27907846893320437,rand
0,block_mf,7.35642254459641,5.0,-0.2790782764625819,rand
0,block_mf,7.35642254459641,5.0,-0.2790761633372753,rand
0,block_mf,7.35642254459641,5.0,-0.27907781322995734,rand
0,block_mf,7.35642254459641,5.0,-0.2790751912420076,rand
0,block_mf,7.35642254459641,5.0,-0.27907744621769887,rand
0,block_mf,7.35642254459641,5.0,-0.27907738353190087,rand
0,block_mf,7.35642254459641,5.0,-0.27907590435579477,rand
0,block_mf,7.35642254459641,5.0,-0.2790780530237086,rand
0,block_mf,7.35642254459641,5.0,-0.27907862872108063,rand
0,block_mf,7.35642254459641,5.0,-0.27907645872611003,rand
0,block_mf,7.35642254459641,5.0,-0.2790777587205174,rand
0,block_mf,7.35642254459641,5.0,-0.27908398766488446,rand
0,block_mf,7.35642254459641,5.0,-0.279077812189913,rand
0,block_mf,7.35642254459641,5.0,-0.27907714174454556,rand
0,block_mf,7.35642254459641,5.0,-0.2790782087550917,rand
0,block_mf,7.35642254459641,5.0,-0.27907738614706745,rand
0,block_mf,7.35642254459641,5.0,-0.2790767166097163,rand
0,block_mf,7.35642254459641,5.0,-0.2790782489105468,rand
0,block_mf,7.35642254459641,5.0,-0.2790764647364834,rand
0,block_mf,7.35642254459641,5.0,-0.27907655334534404,rand
0,block_mf,7.35642254459641,5.0,-0.2790766066682882,rand
0,block_mf,7.35642254459641,5.0,-0.279078330397956,rand
0,block_mf,7.35642254459641,5.0,-0.2790781126741614,rand
0,block_mf,7.35642254459641,5.0,-0.27907873715534104,rand
0,block_mf,7.35642254459641,5.0,-0.2790820172866251,rand
0,block_mf,7.35642254459641,5.0,-0.27907835604671677,rand
0,block_mf,7.35642254459641,5.0,-0.2790777903553044,rand
0,block_mf,7.35642254459641,5.0,-0.27907721250281337,rand
0,block_mf,7.35642254459641,5.0,-0.2790777429316892,rand
0,block_mf,7.35642254459641,5.0,-0.27907818266998835,rand
0,block_mf,7.35642254459641,5.0,-0.27907543425050396,rand
0,block_mf,7.35642254459641,5.0,-0.2790784502784248,rand
0,block_mf,7.35642254459641,5.0,-0.2790761691351288,rand
0,block_mf,7.35642254459641,5.0,-0.27907846368423966,rand
0,block_mf,7.35642254459641,5.0,-0.27907859220987735,rand
0,block_mf,7.35642254459641,5.0,-0.27907612662198344,rand
0,block_mf,7.35642254459641,5.0,-0.27907823694304656,rand
0,block_mf,7.35642254459641,5.0,-0.27907809924334864,rand
0,block_mf,7.35642254459641,5.0,-0.2790755528338518,rand
0,block_mf,7.35642254459641,5.0,-0.27907724390090155,rand
0,block_mf,7.35642254459641,5.0,-0.27907623986953184,rand
0,block_mf,7.35642254459641,5.0,-0.27907829493461156,rand
0,block_mf,7.35642254459641,5.0,-0.27907836103004424,rand
0,block_mf,7.35642254459641,5.0,-0.27907851785418586,rand
0,block_mf,7.35642254459641,5.0,-0.2790784649859965,rand
0,block_mf,7.35642254459641,5.0,-0.2790786420914275,rand
0,block_mf,7.35642254459641,5.0,-0.2790773370261824,rand
0,block_mf,7.35642254459641,5.0,-0.2790787012315962,rand
0,block_mf,7.35642254459641,5.0,-0.2790764312082222,rand
0,block_mf,7.35642254459641,5.0,-0.2790787602318349,rand
0,block_mf,7.35642254459641,5.0,-0.27908416085061555,rand
0,block_mf,7.35642254459641,5.0,-0.2790777405494377,rand
0,block_mf,7.35642254459641,5.0,-0.27907560142517934,rand
0,block_mf,7.35642254459641,5.0,-0.279082790969988,rand
0,block_mf,7.35642254459641,5.0,-0.27908416442556566,rand
0,block_mf,7.35642254459641,5.0,-0.2790827035314909,rand
0,block_mf,7.35642254459641,5.0,-0.27907819017636115,rand
0,block_mf,7.35642254459641,5.0,-0.27908170000525506,rand
0,block_mf,7.35642254459641,5.0,-0.2790762988550928,rand
0,block_mf,7.35642254459641,5.0,-0.27907816260938567,rand
0,block_mf,7.35642254459641,5.0,-0.27907528343331645,rand
0,block_mf,7.35642254459641,5.0,-0.2790787343705975,rand
0,block_mf,7.35642254459641,5.0,-0.27908441239663656,rand
0,block_mf,7.35642254459641,5.0,-0.2790760781399531,rand
0,block_mf,7.35642254459641,5.0,-0.2790769662408983,rand
0,block_mf,7.35642254459641,5.0,-0.2790784111421457,rand
0,block_mf,7.35642254459641,5.0,-0.27907763735686036,rand
0,block_mf,7.35642254459641,5.0,-0.2790774059170366,rand
0,block_mf,7.35642254459641,5.0,-0.2790772686235996,rand
0,block_mf,7.35642254459641,5.0,-0.2790769539484418,rand
0,block_mf,7.35642254459641,5.0,-0.27907711482575537,rand
0,block_mf,7.35642254459641,5.0,-0.2790781583402466,rand
0,block_mf,7.35642254459641,5.0,-0.2790757188565754,rand
0,MC_simulations,7.35642254459641,5.0,0.6730095057805422,+VE
0,MC_simulations,7.35642254459641,5.0,-0.2790108511932932,-VE
0,full_mf,9.623506263980882,5.0,0.7349588404569068,+VE
0,full_mf,9.623506263980882,5.0,-0.3249012070256649,-VE
0,block_mf,9.623506263980882,5.0,-0.29285516317009186,rand
0,block_mf,9.623506263980882,5.0,-0.2928553322584781,rand
0,block_mf,9.623506263980882,5.0,-0.29285545846067923,rand
0,block_mf,9.623506263980882,5.0,-0.2928554778713904,rand
0,block_mf,9.623506263980882,5.0,-0.29285465626419815,rand
0,block_mf,9.623506263980882,5.0,-0.29285404804743065,rand
0,block_mf,9.623506263980882,5.0,-0.29285496457998617,rand
0,block_mf,9.623506263980882,5.0,-0.2928544713345184,rand
0,block_mf,9.623506263980882,5.0,-0.29285457693544287,rand
0,block_mf,9.623506263980882,5.0,-0.2928552278343932,rand
0,block_mf,9.623506263980882,5.0,-0.29285564820783144,rand
0,block_mf,9.623506263980882,5.0,-0.2928547370064286,rand
0,block_mf,9.623506263980882,5.0,-0.29285449143447084,rand
